solute_smiles,solvent_smiles,logS,temp_k
O=c1cc(CO)occ1O,COC(C)=O,-1.4061017337084918,308.15
O=c1cc(CO)occ1O,COC(C)=O,-1.324639503302626,313.15
O=c1cc(CO)occ1O,COC(C)=O,-1.244040088458639,318.15
O=c1cc(CO)occ1O,COC(C)=O,-1.1705827780616298,323.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-1.1423814188321553,278.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-1.062643253159138,283.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-0.995107832319992,288.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-0.9178684035572874,293.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-0.8408840286990349,298.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-0.7730962753849312,303.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-0.6990731580820331,308.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-0.6296106790844316,313.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-0.5576891873886347,318.15
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,COC(C)=O,-0.4964918079532182,323.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.6911969574937138,278.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.6287632562698524,283.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.5659209767587761,288.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.5027137183270997,293.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.438602555972667,298.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.3740876249828868,303.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.3093249552033337,308.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.2440549069901555,313.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.1785794075778828,318.15
O=C(O)COc1ccc2ccccc2c1,COC(C)=O,-0.1115947032272035,323.15
O=C1CCC(=O)CC1,COC(C)=O,0.3752078409425853,278.15
O=C1CCC(=O)CC1,COC(C)=O,0.4717745215345045,283.15
O=C1CCC(=O)CC1,COC(C)=O,0.5700960690955728,288.15
O=C1CCC(=O)CC1,COC(C)=O,0.6684880282451359,293.15
O=C1CCC(=O)CC1,COC(C)=O,0.7730492634679388,298.15
O=C1CCC(=O)CC1,COC(C)=O,0.8755260488036924,303.15
O=C1CCC(=O)CC1,COC(C)=O,0.9890153599397647,308.15
O=C1CCC(=O)CC1,COC(C)=O,1.1146377496769244,313.15
CCOc1cccc(C=O)c1O,COC(C)=O,0.31122675684656,278.15
CCOc1cccc(C=O)c1O,COC(C)=O,0.4637692734830325,283.15
CCOc1cccc(C=O)c1O,COC(C)=O,0.570839385646462,288.15
CCOc1cccc(C=O)c1O,COC(C)=O,0.69263948620251,293.15
CCOc1cccc(C=O)c1O,COC(C)=O,0.7990603864432838,298.15
CCOc1cccc(C=O)c1O,COC(C)=O,0.8970435844852185,303.15
CCOc1cccc(C=O)c1O,COC(C)=O,1.047471934767988,308.15
CCOc1cccc(C=O)c1O,COC(C)=O,1.1975454556109624,313.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.9703730326655206,278.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.9254036851807568,283.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.8838894723637907,288.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.8213997961082306,293.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.7763714999378494,298.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.7224536030693912,303.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.6701250220375439,308.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.6200547219873918,313.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.5737187276431481,318.15
C1=Cc2ccccc2Nc2ccccc21,COC(C)=O,-0.528431353959312,323.15
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,COC(C)=O,0.1270829811700221,288.15
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,COC(C)=O,0.1879959181103532,293.15
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,COC(C)=O,0.2681888016412976,298.15
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,COC(C)=O,0.3613796778103409,303.15
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,COC(C)=O,0.4299699777131889,308.15
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,COC(C)=O,0.5232157337931815,313.15
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,COC(C)=O,0.6098020289880901,318.15
Clc1cccnc1Cl,COC(C)=O,0.3414395936079366,278.15
Clc1cccnc1Cl,COC(C)=O,0.4248030683413107,283.15
Clc1cccnc1Cl,COC(C)=O,0.510866814206197,288.15
Clc1cccnc1Cl,COC(C)=O,0.5934870931313672,293.15
Clc1cccnc1Cl,COC(C)=O,0.6867962979445494,298.15
Clc1cccnc1Cl,COC(C)=O,0.7685750639100767,303.15
Clc1cccnc1Cl,COC(C)=O,0.8678130212347673,308.15
Clc1cccnc1Cl,COC(C)=O,0.9572121541990838,313.15
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,COC(C)=O,-1.6686531860305205,283.15
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,COC(C)=O,-1.6018523607872894,288.15
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,COC(C)=O,-1.530250727494178,293.15
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,COC(C)=O,-1.45260936463747,298.15
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,COC(C)=O,-1.3899655664276362,303.15
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,COC(C)=O,-1.301264757672974,308.15
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,COC(C)=O,-1.2343020951560733,313.15
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,COC(C)=O,-1.1571090940183075,318.15
CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,COC(C)=O,-1.080106038118789,323.15
O=C(O)/C=C/c1ccc(Cl)cc1,COC(C)=O,-1.739572709318107,283.15
O=C(O)/C=C/c1ccc(Cl)cc1,COC(C)=O,-1.6567090057815648,288.15
O=C(O)/C=C/c1ccc(Cl)cc1,COC(C)=O,-1.5952665596447178,293.15
O=C(O)/C=C/c1ccc(Cl)cc1,COC(C)=O,-1.5372014342175164,298.15
O=C(O)/C=C/c1ccc(Cl)cc1,COC(C)=O,-1.485629570956092,303.15
O=C(O)/C=C/c1ccc(Cl)cc1,COC(C)=O,-1.4333199441653173,308.15
O=C(O)/C=C/c1ccc(Cl)cc1,COC(C)=O,-1.3914300708869651,313.15
O=C(O)/C=C/c1ccc(Cl)cc1,COC(C)=O,-1.3633715574998342,318.15
O=C(O)/C=C/c1ccc(Cl)cc1,COC(C)=O,-1.336297888881887,323.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.6994848452613853,278.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.6275404372654128,283.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.5540153040749979,288.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.4837210380726225,293.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.4102457899118664,298.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.3377039668418452,303.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.2694708114831779,308.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.1948455791710921,313.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.1208729852838587,318.15
CCOc1ccc2ccccc2c1C(=O)O,COC(C)=O,-0.0460881334722036,323.15
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,COC(C)=O,-0.8680407499317764,283.15
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,COC(C)=O,-0.8153965617592035,288.15
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,COC(C)=O,-0.7646225146442766,293.15
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,COC(C)=O,-0.7156313774622466,298.15
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,COC(C)=O,-0.6682874033857726,303.15
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,COC(C)=O,-0.6223882783999057,308.15
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,COC(C)=O,-0.578231366726446,313.15
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,COC(C)=O,-0.5358907373314435,318.15
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,COC(C)=O,-0.4938994744290472,323.15
O=C(O)c1cccc([N+](=O)[O-])c1,COC(C)=O,0.3338491231506194,298.2
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,COC(C)=O,-1.6226954806367122,288.15
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,COC(C)=O,-1.5617487413657762,293.15
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,COC(C)=O,-1.5030074818849213,298.15
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,COC(C)=O,-1.4230734498795754,303.15
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,COC(C)=O,-1.3561536233646416,308.15
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,COC(C)=O,-1.2932895696427793,313.15
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,COC(C)=O,-1.2283472671756284,318.15
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COC(C)=O,-1.0864224505206332,278.15
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COC(C)=O,-1.0274909189964263,283.15
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COC(C)=O,-0.9639012276694896,288.15
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COC(C)=O,-0.8737793752658727,293.15
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COC(C)=O,-0.7793846069676943,298.15
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COC(C)=O,-0.6998287476621048,303.15
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COC(C)=O,-0.5987359761757771,308.15
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COC(C)=O,-0.5118366828826059,313.15
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,COC(C)=O,-0.425040354340064,318.15
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],COC(C)=O,-2.899509444173588,293.15
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],COC(C)=O,-2.9023393220304805,298.15
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],COC(C)=O,-2.905457067839412,303.05
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],COC(C)=O,-2.9085521690965535,308.05
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],COC(C)=O,-2.6105960551145024,313.05
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],COC(C)=O,-2.6137359103906084,318.05
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],COC(C)=O,-2.4407639321937964,323.05
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],COC(C)=O,-2.3189037254448186,327.95
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.O.[Na+],COC(C)=O,-2.2250948432115405,332.85
CCN(CC)CC(=O)Nc1c(C)cccc1C,COC(C)=O,-1.1890379308395902,292.15
CCN(CC)CC(=O)Nc1c(C)cccc1C,COC(C)=O,-1.159118524394548,297.15
CCN(CC)CC(=O)Nc1c(C)cccc1C,COC(C)=O,-1.11695857183369,302.15
CCN(CC)CC(=O)Nc1c(C)cccc1C,COC(C)=O,-1.085617072253952,307.15
CCN(CC)CC(=O)Nc1c(C)cccc1C,COC(C)=O,-1.0567973093017191,312.15
CCN(CC)CC(=O)Nc1c(C)cccc1C,COC(C)=O,-1.0418284729388436,317.15
CCN(CC)CC(=O)Nc1c(C)cccc1C,COC(C)=O,-1.0219491225786854,322.15
CCN(CC)CC(=O)Nc1c(C)cccc1C,COC(C)=O,-0.9926834558093952,327.15
CCN(CC)CC(=O)Nc1c(C)cccc1C,COC(C)=O,-0.9755100482136022,332.15
CC(=O)CCc1ccc(O)cc1,COC(C)=O,0.3457554662198066,293.15
CC(=O)CCc1ccc(O)cc1,COC(C)=O,0.4455185127683742,298.15
CC(=O)CCc1ccc(O)cc1,COC(C)=O,0.5454316098653004,303.15
CC(=O)CCc1ccc(O)cc1,COC(C)=O,0.639906389687569,308.15
CC(=O)CCc1ccc(O)cc1,COC(C)=O,0.7544618217199058,313.15
CC(=O)CCc1ccc(O)cc1,COC(C)=O,0.8562636612811358,318.15
CC(=O)CCc1ccc(O)cc1,COC(C)=O,0.9509975116367088,323.15
CC(=O)CCc1ccc(O)cc1,COC(C)=O,1.0768237264010994,328.15
CC(=O)CCc1ccc(O)cc1,COC(C)=O,1.1997034999878615,333.15
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,COC(C)=O,-2.195950375292491,283.15
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,COC(C)=O,-1.9909064572632569,288.15
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,COC(C)=O,-1.971814944119217,293.15
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,COC(C)=O,-1.8725340320800803,298.15
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,COC(C)=O,-1.7680865153855705,303.15
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,COC(C)=O,-1.640563978848426,308.15
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,COC(C)=O,-1.5323383864100928,313.15
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,COC(C)=O,-1.358733503693668,318.15
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,COC(C)=O,-1.1849538969424736,323.15
Cc1cccc(C)c1NC(=O)CN(C)C.Cl,COC(C)=O,0.0410804754401308,291.15
Cc1cccc(C)c1NC(=O)CN(C)C.Cl,COC(C)=O,0.1444923276623548,296.15
Cc1cccc(C)c1NC(=O)CN(C)C.Cl,COC(C)=O,0.2700939791889744,301.15
Cc1cccc(C)c1NC(=O)CN(C)C.Cl,COC(C)=O,0.3724238342603947,306.15
Cc1cccc(C)c1NC(=O)CN(C)C.Cl,COC(C)=O,0.4874143083889265,311.15
Cc1cccc(C)c1NC(=O)CN(C)C.Cl,COC(C)=O,0.6092217923050662,316.15
Cc1cccc(C)c1NC(=O)CN(C)C.Cl,COC(C)=O,0.7357016571172144,321.15
Cc1cccc(C)c1NC(=O)CN(C)C.Cl,COC(C)=O,0.8857467600041774,326.15
Cc1cccc(C)c1NC(=O)CN(C)C.Cl,COC(C)=O,1.0420494025996123,331.15
Cc1cc(=O)n(-c2ccccc2)n1C,COC(C)=O,-0.406162298764474,288.15
Cc1cc(=O)n(-c2ccccc2)n1C,COC(C)=O,-0.2797641175050017,293.15
Cc1cc(=O)n(-c2ccccc2)n1C,COC(C)=O,-0.181136354603117,298.15
Cc1cc(=O)n(-c2ccccc2)n1C,COC(C)=O,-0.1003790771345206,303.15
Cc1cc(=O)n(-c2ccccc2)n1C,COC(C)=O,0.0307622634991248,308.15
Cc1cc(=O)n(-c2ccccc2)n1C,COC(C)=O,0.1802271849967108,313.15
Cc1cc(=O)n(-c2ccccc2)n1C,COC(C)=O,0.2962397096411888,318.15
Cc1cc(=O)n(-c2ccccc2)n1C,COC(C)=O,0.4233796679672268,323.15
Cc1cc(=O)n(-c2ccccc2)n1C,COC(C)=O,0.5781322746352091,328.15
O=C(O)c1cccc2ccccc12,COC(C)=O,-0.47865947386017,293.15
O=C(O)c1cccc2ccccc12,COC(C)=O,-0.4103944797213426,298.15
O=C(O)c1cccc2ccccc12,COC(C)=O,-0.3651572982161752,303.15
O=C(O)c1cccc2ccccc12,COC(C)=O,-0.3036878734404273,308.15
O=C(O)c1cccc2ccccc12,COC(C)=O,-0.2590079489824391,313.15
O=C(O)c1cccc2ccccc12,COC(C)=O,-0.1958837885615949,318.15
O=C(O)c1cccc2ccccc12,COC(C)=O,-0.15306455257874,323.15
O=C(O)c1cccc2ccccc12,COC(C)=O,-0.0992130918505919,328.15
Cc1ccc2c(c1)C(=O)OC2=O,COC(C)=O,0.4476303060852723,278.15
Cc1ccc2c(c1)C(=O)OC2=O,COC(C)=O,0.5201194371230831,283.15
Cc1ccc2c(c1)C(=O)OC2=O,COC(C)=O,0.5930659219844263,288.15
Cc1ccc2c(c1)C(=O)OC2=O,COC(C)=O,0.6536073134577883,293.15
Cc1ccc2c(c1)C(=O)OC2=O,COC(C)=O,0.7072793645552674,298.15
Cc1ccc2c(c1)C(=O)OC2=O,COC(C)=O,0.7829050473501205,303.15
Cc1ccc2c(c1)C(=O)OC2=O,COC(C)=O,0.8474151038799675,308.15
Cc1ccc2c(c1)C(=O)OC2=O,COC(C)=O,0.9305153942999668,313.15
Cc1ccc2c(c1)C(=O)OC2=O,COC(C)=O,0.9955293195827006,318.15
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(C)=O,-0.5565210001781062,283.15
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(C)=O,-0.5363060149984282,288.15
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(C)=O,-0.5265421872539892,293.15
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(C)=O,-0.513348870369043,298.15
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(C)=O,-0.4924580193188533,303.15
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(C)=O,-0.4753334314300898,308.15
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(C)=O,-0.4470161607096117,313.15
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(C)=O,-0.4154838651688575,318.15
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,COC(C)=O,-0.3935485623023861,323.15
NC(=O)c1ccccc1,COC(C)=O,-0.5106775823381878,283.15
NC(=O)c1ccccc1,COC(C)=O,-0.441993615872843,288.15
NC(=O)c1ccccc1,COC(C)=O,-0.3611877405300451,293.15
NC(=O)c1ccccc1,COC(C)=O,-0.2815772134230165,298.15
NC(=O)c1ccccc1,COC(C)=O,-0.2062318674540849,303.15
NC(=O)c1ccccc1,COC(C)=O,-0.129444300331129,308.15
NC(=O)c1ccccc1,COC(C)=O,-0.0611011243754197,313.15
NC(=O)c1ccccc1,COC(C)=O,0.0054712211243067,318.15
NC(=O)c1ccccc1,COC(C)=O,0.0911465562557315,323.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-2.4591029428503295,278.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-2.397715757578045,283.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-2.325807291731568,288.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-2.233770759866311,293.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-2.150088860103625,298.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-2.0915386675753775,303.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-2.0285413704698563,308.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-1.9471156937955536,313.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-1.8855411532232735,318.15
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,COC(C)=O,-1.8035706823218556,323.15
NC(=O)Cc1ccccc1,COC(C)=O,-1.2291201532365117,273.75
NC(=O)Cc1ccccc1,COC(C)=O,-1.1872781711439178,279.15
NC(=O)Cc1ccccc1,COC(C)=O,-1.121828159256424,283.65
NC(=O)Cc1ccccc1,COC(C)=O,-1.0482121409332334,289.15
NC(=O)Cc1ccccc1,COC(C)=O,-0.987631339461068,293.35
NC(=O)Cc1ccccc1,COC(C)=O,-0.8973489640219438,298.95
NC(=O)Cc1ccccc1,COC(C)=O,-0.8302202658522042,303.25
NC(=O)Cc1ccccc1,COC(C)=O,-0.7478952170637829,308.85
NC(=O)Cc1ccccc1,COC(C)=O,-0.6846102252496588,313.15
NC(=O)Cc1ccccc1,COC(C)=O,-0.6052286865002018,319.15
NC(=O)Cc1ccccc1,COC(C)=O,-0.5328480354929614,324.65
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.1234743405333132,278.15
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.1994931425282736,283.15
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.2652975544777975,288.15
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.331528184771855,293.15
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.3976876131206278,298.15
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.4631143236408128,303.15
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.5267869106291907,308.15
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.5885026619924059,313.15
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.6498043194207752,318.15
O=C1OC(=O)[C@H]2[C@@H]1[C@H]1C=C[C@H]2C1,COC(C)=O,0.7106924843810506,323.15
COC(=O)c1cc(O)c(O)c(O)c1,COC(C)=O,-0.4629625810698162,293.15
COC(=O)c1cc(O)c(O)c(O)c1,COC(C)=O,-0.4046307277182265,298.15
COC(=O)c1cc(O)c(O)c(O)c1,COC(C)=O,-0.3484405432086329,303.15
COC(=O)c1cc(O)c(O)c(O)c1,COC(C)=O,-0.2932968616067408,308.15
COC(=O)c1cc(O)c(O)c(O)c1,COC(C)=O,-0.238566351325004,313.15
COC(=O)c1cc(O)c(O)c(O)c1,COC(C)=O,-0.1859840658536489,318.15
COC(=O)c1cc(O)c(O)c(O)c1,COC(C)=O,-0.1342978698663955,323.15
COC(=O)c1cc(O)c(O)c(O)c1,COC(C)=O,-0.0841910313481896,328.15
COC(=O)c1cc(O)c(O)c(O)c1,COC(C)=O,-0.0359924359139731,333.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,-0.1716168348405102,273.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,-0.1192681579683621,279.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,-0.0735088594092136,284.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,-0.0369414944507974,289.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,0.0087491024625467,294.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,0.0551455801897272,299.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,0.1023208671949944,303.65
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,0.1512351479379063,309.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,0.201124989290133,313.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,0.2646093312334341,319.15
Cc1ccc(S(N)(=O)=O)cc1,COC(C)=O,0.3210703520305281,324.75
Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,COC(C)=O,-1.775123238712705,293.15
